nim,tgl_lahir,ipk,sks,bobot,ta,lama_studi,tgl_yudisium
A11.2017.10425,,3.23,146,0.0,20211,4.2,2021-11-29
A11.2017.10459,,3.0,155,0.0,20211,4.2,2021-11-29
A11.2017.10465,,3.79,146,0.0,20211,4.2,2021-11-29
A11.2017.10471,,3.61,146,0.0,20211,4.2,2021-11-29
A11.2017.10479,,3.02,146,0.0,20211,4.2,2021-11-29
A11.2017.10554,1999-05-20,3.06,146,0.0,20211,4.2,2021-11-29
A11.2017.10558,,3.33,146,0.0,20211,4.2,2021-11-29
A11.2017.10565,1999-07-23,3.03,146,0.0,20211,4.2,2021-11-29
A11.2017.10573,1999-11-18,3.15,146,0.0,20211,4.2,2021-11-29
A11.2017.10577,,3.14,146,0.0,20211,4.2,2021-11-29
A11.2017.10588,1999-11-28,3.39,146,0.0,20211,4.2,2021-11-29
A11.2017.10631,1998-11-14,3.1,146,0.0,20211,4.2,2021-11-29
A11.2017.10632,,3.3,146,0.0,20211,4.2,2021-11-29
A11.2017.10685,,3.03,146,0.0,20211,4.2,2021-11-29
A11.2017.10686,,3.1,146,0.0,20211,4.2,2021-11-29
A11.2017.10688,,3.18,146,0.0,20211,4.2,2021-11-29
A11.2017.10710,,3.75,146,0.0,20211,4.2,2021-11-29
A11.2017.10718,,3.43,149,0.0,20211,4.2,2021-11-29
A11.2017.10721,1999-04-20,3.33,146,0.0,20211,4.2,2021-11-29
A11.2017.10750,1999-03-20,3.07,148,0.0,20211,4.2,2021-11-29
A11.2017.10757,1999-01-21,3.43,146,0.0,20211,4.2,2021-11-29
A11.2017.10758,,3.32,149,0.0,20211,4.2,2021-11-29
A11.2017.10761,,3.19,149,0.0,20211,4.2,2021-11-29
A11.2017.10773,,3.24,146,0.0,20211,4.2,2021-11-29
A11.2017.10775,,3.13,146,0.0,20211,4.2,2021-11-29
A14.2015.02042,,3.19,147,0.0,20211,6.2,2021-11-29
A14.2015.02167,,3.0,145,0.0,20211,6.2,2021-11-29
A14.2015.02200,,3.16,145,0.0,20211,6.2,2021-11-29
A14.2016.02338,,3.35,151,0.0,20211,5.2,2021-11-29
A14.2016.02387,,3.01,145,0.0,20211,5.2,2021-11-29
A14.2016.02446,,3.06,145,0.0,20211,5.2,2021-11-29
A14.2016.02476,,3.05,146,0.0,20211,5.2,2021-11-29
A14.2017.02600,,3.3,145,0.0,20211,4.2,2021-11-29
A14.2017.02641,,3.17,145,0.0,20211,4.2,2021-11-29
A14.2017.02655,,3.03,145,0.0,20211,4.2,2021-11-29
A14.2017.02680,,2.89,146,0.0,20211,4.2,2021-11-29
A14.2017.02689,,3.01,145,0.0,20211,4.2,2021-11-29
A14.2017.02744,,3.61,145,0.0,20211,4.2,2021-11-29
A14.2017.02765,,3.1,145,0.0,20211,4.2,2021-11-29
A14.2017.02768,,3.28,145,0.0,20211,4.2,2021-11-29
A14.2017.02777,,3.27,145,0.0,20211,4.2,2021-11-29
A14.2017.02784,,3.2,145,0.0,20211,4.2,2021-11-29
A15.2017.00698,1999-05-03,3.36,149,0.0,20211,4.2,2021-11-29
A15.2017.00707,,3.46,149,0.0,20211,4.2,2021-11-29
A15.2017.00897,,3.58,149,0.0,20211,4.2,2021-11-29
A24.2018.00666,1999-10-20,3.35,110,0.0,20211,3.2,2021-11-29
P31.2017.02020,,3.71,42,0.0,20211,4.2,2021-11-29
P31.2018.02175,,3.57,42,0.0,20211,3.2,2021-11-29
P31.2019.02203,,3.75,42,0.0,20211,2.2,2021-11-29
P31.2017.02030,,3.71,42,0.0,20211,4.2,2021-11-29
P31.2019.02238,,3.61,42,0.0,20211,2.2,2021-11-29
P31.2019.02241,,3.79,42,0.0,20211,2.2,2021-11-29
P31.2019.02256,,3.64,42,0.0,20211,2.2,2021-11-29
P31.2019.02259,,3.64,42,0.0,20211,2.2,2021-11-29
A16.2016.00030,,3.08,145,0.0,20211,5.2,2021-11-29
A12.2017.05793,,3.43,145,0.0,20202,3.9,2021-08-30
A15.2014.00041,,2.82,144,0.0,20202,7.0,2021-08-30
E12.2017.01138,,3.53,146,0.0,20211,4.2,2021-11-30
E11.2016.00757,,2.89,147,0.0,20211,4.9,2021-08-30
E11.2016.00763,,2.65,145,0.0,20211,4.9,2021-08-30
E11.2016.00775,,2.8,150,0.0,20211,4.9,2021-08-30
E11.2016.00809,,3.01,149,0.0,20211,4.9,2021-08-30
E11.2017.00839,,3.23,147,0.0,20211,3.9,2021-08-30
E12.2015.00834,,2.83,145,0.0,20211,6.0,2021-08-30
E12.2017.01150,,3.1,145,0.0,20211,3.9,2021-08-30
E13.2017.00030,,3.33,147,0.0,20211,3.9,2021-08-30
E12.2015.00855,,2.86,144,0.0,20211,6.2,2021-11-30
E12.2016.00933,,3.1,144,0.0,20211,5.2,2021-11-30
E12.2016.00978,,2.93,144,0.0,20211,5.2,2021-11-30
E12.2016.00991,,3.48,146,0.0,20211,5.2,2021-11-30
E12.2017.01067,,3.48,146,0.0,20211,4.2,2021-11-30
E12.2017.01077,,3.32,147,0.0,20211,4.2,2021-11-30
E12.2017.01101,,3.22,146,0.0,20211,4.2,2021-11-30
E12.2017.01103,,3.58,148,0.0,20211,4.2,2021-11-30
E12.2017.01111,,3.43,146,0.0,20211,4.2,2021-11-30
E12.2017.01112,,3.2,148,0.0,20211,4.2,2021-11-30
A15.2017.00966,,3.28,144,0.0,20202,3.9,2021-08-30
A14.2014.01916,,2.82,145,0.0,20202,7.0,2021-08-30
A11.2014.08533,1996-07-01,2.95,144,0.0,20202,7.0,2021-08-30
A11.2014.08669,1996-09-26,2.62,144,0.0,20202,7.0,2021-08-30
A11.2017.10591,,3.18,146,0.0,20202,3.9,2021-08-30
A11.2017.10825,1995-02-06,3.45,146,0.0,20202,3.9,2021-08-30
A14.2014.01974,1996-06-25,2.76,145,0.0,20202,7.0,2021-08-30
A15.2017.00860,1999-05-23,3.32,146,0.0,20202,3.9,2021-08-30
A15.2017.00916,1998-07-28,3.33,146,0.0,20202,3.9,2021-08-30
A15.2017.00962,1999-03-01,3.25,149,0.0,20202,3.9,2021-08-30
A22.2018.02639,1998-06-25,3.1,112,0.0,20202,2.9,2021-08-30
B12.2015.02977,1993-05-06,3.14,151,0.0,20211,6.3,2022-01-25
B12.2016.03195,1998-06-15,3.06,147,0.0,20211,5.3,2022-01-25
B12.2016.03210,1998-04-01,3.1,146,0.0,20211,5.3,2022-01-25
B12.2016.03256,1998-01-10,3.09,146,0.0,20211,5.3,2022-01-25
B12.2017.03284,1999-10-06,3.39,146,0.0,20211,4.3,2022-01-25
B12.2017.03360,1999-09-04,3.6,149,0.0,20211,4.3,2022-01-25
B12.2017.03365,1998-04-22,3.41,149,0.0,20211,4.3,2022-01-25
B12.2017.03375,1999-05-02,3.34,149,0.0,20211,4.3,2022-01-25
B12.2017.03380,2000-01-22,3.67,149,0.0,20211,4.3,2022-01-25
B12.2017.03388,1998-09-28,3.07,147,0.0,20211,4.3,2022-01-25
B12.2017.03412,1999-07-16,3.5,149,0.0,20211,4.3,2022-01-25
B12.2017.03438,1999-09-16,3.65,149,0.0,20211,4.3,2022-01-25
B12.2017.03441,1998-03-16,3.22,149,0.0,20211,4.3,2022-01-25
B12.2017.03446,1999-08-30,3.41,149,0.0,20211,4.3,2022-01-25
B12.2017.03450,1999-06-25,3.42,149,0.0,20211,4.3,2022-01-25
B12.2017.03505,1999-06-09,3.3,149,0.0,20211,4.3,2022-01-25
B12.2017.03510,1998-11-20,3.29,149,0.0,20211,4.3,2022-01-25
B12.2017.03517,1999-12-08,3.62,149,0.0,20211,4.3,2022-01-25
B12.2017.03525,1999-01-03,3.52,149,0.0,20211,4.3,2022-01-25
B11.2015.03701,1995-09-03,3.22,147,0.0,20212,6.8,2022-07-22
D22.2018.02449,2000-07-01,3.22,118,0.0,20211,3.4,2022-01-31
D22.2018.02420,2000-11-12,2.96,118,0.0,20211,3.4,2022-01-31
D22.2018.02414,1988-09-06,3.39,118,0.0,20211,3.4,2022-01-31
D22.2018.02404,2000-07-14,3.13,118,0.0,20211,3.4,2022-01-31
D22.2018.02402,2001-01-02,3.58,118,0.0,20211,3.4,2022-01-31
D22.2018.02396,1999-08-23,3.03,118,0.0,20211,3.4,2022-01-31
D22.2018.02389,1998-01-31,3.1,118,0.0,20211,3.4,2022-01-31
D22.2018.02385,2001-04-14,3.07,118,0.0,20211,3.4,2022-01-31
D22.2018.02383,2000-10-29,2.95,118,0.0,20211,3.4,2022-01-31
D22.2018.02371,1998-05-09,2.99,118,0.0,20211,3.4,2022-01-31
D22.2018.02362,2000-04-20,3.0,118,0.0,20211,3.4,2022-01-31
D22.2018.02355,2001-03-16,3.05,119,0.0,20211,3.4,2022-01-31
D22.2018.02354,1999-09-06,3.22,118,0.0,20211,3.4,2022-01-31
D22.2018.02349,1999-11-01,3.11,118,0.0,20211,3.4,2022-01-31
D22.2018.02331,2000-02-12,3.39,118,0.0,20211,3.4,2022-01-31
D22.2018.02321,2000-11-04,3.08,118,0.0,20211,3.4,2022-01-31
D22.2018.02307,2000-02-15,2.9,116,0.0,20211,3.4,2022-01-31
D22.2018.02298,1999-02-15,2.99,118,0.0,20211,3.4,2022-01-31
D22.2018.02297,2000-10-13,2.99,118,0.0,20211,3.4,2022-01-31
D22.2018.02296,1999-12-27,2.98,118,0.0,20211,3.4,2022-01-31
D22.2018.02266,2000-05-25,2.9,120,0.0,20211,3.4,2022-01-31
D22.2018.02264,2000-07-25,3.09,118,0.0,20211,3.4,2022-01-31
D22.2017.02216,1999-11-22,2.95,122,0.0,20211,4.4,2022-01-31
D22.2017.02201,1997-04-01,3.03,120,0.0,20211,4.4,2022-01-31
D12.2017.00038,2000-04-26,3.76,152,0.0,20211,4.4,2022-01-31
D11.2017.02472,1998-10-07,3.33,145,0.0,20211,4.4,2022-01-31
D11.2017.02370,1998-09-09,3.29,145,0.0,20211,4.4,2022-01-31
D11.2017.02359,1999-05-23,3.03,145,0.0,20211,4.4,2022-01-31
D11.2016.02230,1998-06-12,3.14,146,0.0,20211,5.4,2022-01-31
D22.2018.02456,2000-09-30,3.15,118,0.0,20211,3.4,2022-01-31
D22.2018.02479,2000-05-09,3.22,118,0.0,20211,3.4,2022-01-31
D22.2018.02527,2000-05-25,3.19,118,0.0,20211,3.4,2022-01-31
D22.2018.02540,2000-08-29,3.11,118,0.0,20211,3.4,2022-01-31
D22.2018.02542,2000-12-20,2.92,118,0.0,20211,3.4,2022-01-31
D22.2018.02551,2001-03-12,3.0,118,0.0,20211,3.4,2022-01-31
D22.2018.02553,2000-01-02,3.07,118,0.0,20211,3.4,2022-01-31
D22.2018.02555,1999-10-01,3.39,118,0.0,20211,3.4,2022-01-31
C11.2015.01602,1997-02-04,2.94,148,0.0,20211,6.4,2022-02-14
C11.2015.01633,1993-02-27,3.31,146,0.0,20211,6.4,2022-02-14
C11.2017.01739,1999-01-20,3.23,146,0.0,20211,4.4,2022-02-14
C11.2017.01766,1994-01-31,3.17,150,0.0,20211,4.4,2022-02-14
C11.2017.01767,1999-08-19,3.25,146,0.0,20211,4.4,2022-02-14
C11.2017.01794,2000-01-09,3.3,146,0.0,20211,4.4,2022-02-14
C11.2017.01826,1997-09-04,3.41,146,0.0,20211,4.4,2022-02-14
C11.2017.01833,1999-01-28,3.23,148,0.0,20211,4.4,2022-02-14
C11.2017.01834,1999-04-03,2.96,146,0.0,20211,4.4,2022-02-14
C11.2018.01855,2000-12-24,3.68,148,0.0,20211,3.4,2022-02-14
C11.2018.01861,2000-08-09,3.69,146,0.0,20211,3.4,2022-02-14
C11.2018.01867,2000-06-09,3.3,146,0.0,20211,3.4,2022-02-14
C11.2018.01869,2000-04-22,3.57,146,0.0,20211,3.4,2022-02-14
C11.2018.01870,2001-02-10,3.38,146,0.0,20211,3.4,2022-02-14
C11.2018.01871,2000-06-23,3.34,146,0.0,20211,3.4,2022-02-14
C11.2018.01874,2000-10-30,3.53,148,0.0,20211,3.4,2022-02-14
C11.2018.01877,1999-10-12,3.45,146,0.0,20211,3.4,2022-02-14
C11.2018.01882,2000-06-07,3.16,146,0.0,20211,3.4,2022-02-14
C11.2018.01884,2000-06-25,3.29,146,0.0,20211,3.4,2022-02-14
C11.2018.01886,2000-06-03,3.68,146,0.0,20211,3.4,2022-02-14
C11.2018.01888,2000-05-27,3.3,146,0.0,20211,3.4,2022-02-14
C11.2018.01901,2000-06-16,3.61,146,0.0,20211,3.4,2022-02-14
C11.2018.01906,2000-02-12,3.33,146,0.0,20211,3.4,2022-02-14
C11.2018.01910,2000-05-01,3.49,146,0.0,20211,3.4,2022-02-14
C11.2018.01918,1999-07-18,3.55,146,0.0,20211,3.4,2022-02-14
C11.2018.01921,1999-12-21,3.6,146,0.0,20211,3.4,2022-02-14
C11.2018.01928,2000-06-30,3.79,148,0.0,20211,3.4,2022-02-14
C11.2018.01932,2000-05-21,3.7,150,0.0,20211,3.4,2022-02-14
C11.2018.01935,1999-05-05,3.6,146,0.0,20211,3.4,2022-02-14
C11.2018.01937,2000-06-27,3.77,146,0.0,20211,3.4,2022-02-14
C11.2018.01944,2000-07-23,3.38,146,0.0,20211,3.4,2022-02-14
C11.2018.01947,2000-02-17,3.36,146,0.0,20211,3.4,2022-02-14
C11.2018.01948,2000-03-04,3.68,146,0.0,20211,3.4,2022-02-14
C11.2018.01951,2000-06-15,3.55,146,0.0,20211,3.4,2022-02-14
C11.2018.01952,2000-06-30,3.69,146,0.0,20211,3.4,2022-02-14
C11.2018.01958,2000-05-17,3.58,146,0.0,20211,3.4,2022-02-14
C11.2018.01961,2000-11-13,3.57,146,0.0,20211,3.4,2022-02-14
C11.2018.01965,2001-01-23,3.73,148,0.0,20211,3.4,2022-02-14
C11.2018.01972,2000-01-04,3.37,146,0.0,20211,3.4,2022-02-14
C11.2018.01974,2000-10-08,3.42,146,0.0,20211,3.4,2022-02-14
C11.2018.01977,2000-05-18,3.52,146,0.0,20211,3.4,2022-02-14
C11.2018.01981,2000-01-18,3.35,146,0.0,20211,3.4,2022-02-14
C11.2018.01984,1999-12-27,3.37,146,0.0,20211,3.4,2022-02-14
C11.2018.01986,2000-11-03,3.74,146,0.0,20211,3.4,2022-02-14
C11.2018.01987,2000-07-08,3.54,146,0.0,20211,3.4,2022-02-14
C11.2018.01991,2000-03-23,3.6,146,0.0,20211,3.4,2022-02-14
C11.2019.02070,1997-03-19,3.27,150,0.0,20211,2.4,2022-02-14
C11.2019.02084,1997-07-01,3.53,150,0.0,20211,2.4,2022-02-14
C12.2018.00740,2000-10-15,3.39,147,0.0,20211,3.4,2022-02-14
C12.2018.00746,2000-04-26,3.82,151,0.0,20211,3.4,2022-02-14
C12.2018.00772,1999-12-31,3.5,149,0.0,20211,3.4,2022-02-14
C12.2018.00777,2000-12-29,3.93,149,0.0,20211,3.4,2022-02-14
C12.2018.00783,2000-06-07,3.7,149,0.0,20211,3.4,2022-02-14
C12.2018.00785,2000-12-08,3.62,149,0.0,20211,3.4,2022-02-14
C12.2018.00790,2000-04-11,3.61,149,0.0,20211,3.4,2022-02-14
C12.2018.00791,2000-04-13,3.85,151,0.0,20211,3.4,2022-02-14
C12.2018.00792,2000-04-03,3.42,149,0.0,20211,3.4,2022-02-14
C12.2018.00793,1999-08-14,3.6,149,0.0,20211,3.4,2022-02-14
C12.2018.00797,2000-12-15,3.38,151,0.0,20211,3.4,2022-02-14
C12.2018.00801,2000-03-03,3.71,149,0.0,20211,3.4,2022-02-14
C12.2018.00802,1999-12-31,3.74,155,0.0,20211,3.4,2022-02-14
C12.2018.00804,1999-08-07,3.56,149,0.0,20211,3.4,2022-02-14
C12.2018.00812,2000-03-01,3.55,149,0.0,20211,3.4,2022-02-14
C12.2018.00813,1999-12-08,3.79,149,0.0,20211,3.4,2022-02-14
C12.2018.00820,1999-05-31,3.55,153,0.0,20211,3.4,2022-02-14
C12.2020.00965,1997-06-11,3.46,147,0.0,20211,1.4,2022-02-14
D22.2016.01918,1998-04-14,2.7,117,0.0,20211,5.4,2022-01-31
D22.2016.01947,1998-09-09,2.86,118,0.0,20211,5.4,2022-01-31
D22.2017.01999,1999-04-28,2.95,117,0.0,20211,4.4,2022-01-31
D22.2017.02018,1999-07-25,2.68,119,0.0,20211,0.0,2022-01-31
D22.2017.02044,1998-06-09,2.82,119,0.0,20211,4.4,2022-01-31
D22.2018.02245,2000-06-24,3.28,118,0.0,20211,3.4,2022-01-31
D22.2018.02273,2000-05-27,2.93,118,0.0,20211,3.4,2022-01-31
D22.2018.02400,2000-05-10,3.15,117,0.0,20211,3.4,2022-01-31
D22.2018.02451,1999-11-30,3.11,118,0.0,20211,3.4,2022-01-31
D22.2018.02503,2000-07-15,3.25,118,0.0,20211,3.4,2022-01-31
D11.2017.02375,1998-04-03,3.32,145,0.0,20212,4.4,2022-02-25
D11.2017.02454,1999-11-19,3.1,145,0.0,20212,4.4,2022-02-25
D11.2017.02519,1999-05-21,3.16,145,0.0,20212,4.4,2022-02-25
D11.2017.02542,1998-04-12,2.86,145,0.0,20212,4.4,2022-02-25
D11.2019.02954,1997-03-23,3.04,145,0.0,20212,2.4,2022-02-25
D11.2019.02965,1998-09-01,3.32,145,0.0,20212,2.4,2022-02-25
D12.2017.00043,1995-12-02,2.69,146,0.0,20212,4.4,2022-02-25
D22.2018.02398,1999-08-13,2.99,118,0.0,20212,3.4,2022-02-25
D11.2017.02458,1998-04-10,3.05,145,0.0,20212,4.4,2022-02-25
A11.2015.08966,1997-07-21,3.34,150,0.0,20211,6.4,2022-02-25
A11.2015.09033,1996-06-05,2.67,144,0.0,20211,6.4,2022-02-25
A11.2015.09034,1996-12-12,2.96,147,0.0,20211,6.4,2022-02-25
A11.2015.09134,1995-12-20,2.77,151,0.0,20211,6.4,2022-02-25
A11.2015.09306,1997-09-03,3.4,144,0.0,20211,6.4,2022-02-25
A11.2016.09480,1997-11-19,2.74,146,0.0,20211,5.4,2022-02-25
A11.2016.09508,1997-11-21,3.49,146,0.0,20211,5.4,2022-02-25
A11.2016.09602,1998-07-07,3.45,151,0.0,20211,5.4,2022-02-25
A11.2016.09634,1997-12-28,3.11,148,0.0,20211,5.4,2022-02-25
A11.2016.09714,1998-01-03,2.87,147,0.0,20211,5.4,2022-02-25
A11.2016.09790,1997-12-16,3.11,148,0.0,20211,5.4,2022-02-25
A11.2016.09833,1998-07-05,2.97,146,0.0,20211,5.4,2022-02-25
A11.2016.09997,1998-07-07,3.09,146,0.0,20211,5.4,2022-02-25
A11.2017.10065,1999-02-04,3.38,149,0.0,20211,4.4,2022-02-25
A11.2017.10073,1999-03-21,3.18,149,0.0,20211,4.4,2022-02-25
A11.2017.10074,1998-10-06,3.09,146,0.0,20211,4.4,2022-02-25
A11.2017.10097,1999-04-16,3.57,146,0.0,20211,4.4,2022-02-25
A11.2017.10117,1998-06-24,3.02,144,0.0,20211,4.4,2022-02-25
A11.2017.10141,1999-09-13,3.83,146,0.0,20211,4.4,2022-02-25
A11.2017.10147,1997-01-05,3.27,149,0.0,20211,4.4,2022-02-25
A11.2017.10149,1999-05-22,2.88,147,0.0,20211,4.4,2022-02-25
A11.2017.10157,1999-08-19,3.48,149,0.0,20211,4.4,2022-02-25
A11.2017.10160,1999-02-18,3.77,146,0.0,20211,4.4,2022-02-25
A11.2017.10164,1999-06-24,3.3,146,0.0,20211,4.4,2022-02-25
A11.2017.10167,1999-09-27,3.29,146,0.0,20211,4.4,2022-02-25
A11.2017.10170,1999-04-23,3.49,146,0.0,20211,4.4,2022-02-25
A11.2017.10191,1999-01-31,3.23,155,0.0,20211,4.4,2022-02-25
A11.2017.10197,1999-09-24,3.1,146,0.0,20211,4.4,2022-02-25
A11.2017.10199,2000-02-19,3.2,144,0.0,20211,4.4,2022-02-25
A11.2017.10225,1998-02-08,3.46,161,0.0,20211,4.4,2022-02-25
A11.2017.10233,1999-06-16,3.23,153,0.0,20211,4.4,2022-02-25
A11.2017.10234,1999-06-10,3.16,150,0.0,20211,4.4,2022-02-25
A11.2017.10262,1999-05-23,3.03,146,0.0,20211,4.4,2022-02-25
A11.2017.10278,1999-07-23,2.93,149,0.0,20211,4.4,2022-02-25
A11.2017.10287,1998-07-18,3.15,147,0.0,20211,0.0,2022-02-25
A11.2017.10308,1998-08-05,3.17,149,0.0,20211,4.4,2022-02-25
A11.2017.10366,1999-07-21,3.03,149,0.0,20211,4.4,2022-02-25
A11.2017.10371,1998-12-28,3.02,146,0.0,20211,4.4,2022-02-25
A11.2017.10402,1998-01-21,2.99,146,0.0,20211,4.4,2022-02-25
A11.2017.10429,1999-01-20,3.08,146,0.0,20211,4.4,2022-02-25
A11.2017.10450,1999-05-14,3.21,146,0.0,20211,4.4,2022-02-25
A11.2017.10483,1998-09-27,3.4,146,0.0,20211,4.4,2022-02-25
A11.2017.10484,1997-12-07,3.36,150,0.0,20211,4.4,2022-02-25
A11.2017.10520,1999-10-29,3.02,146,0.0,20211,4.4,2022-02-25
A11.2017.10521,1999-05-25,3.13,144,0.0,20211,4.4,2022-02-25
A11.2017.10528,1999-03-24,3.0,146,0.0,20211,4.4,2022-02-25
A11.2017.10530,1998-02-26,3.59,152,0.0,20211,4.4,2022-02-25
A11.2017.10566,1999-01-13,3.21,146,0.0,20211,4.4,2022-02-25
A11.2017.10586,1999-02-08,2.82,149,0.0,20211,4.4,2022-02-25
A11.2017.10605,1999-08-31,3.39,146,0.0,20211,4.4,2022-02-25
A11.2017.10618,1999-11-12,2.83,145,0.0,20211,4.4,2022-02-25
A11.2017.10621,1999-10-11,3.17,146,0.0,20211,4.4,2022-02-25
A11.2017.10633,1998-03-09,3.28,146,0.0,20211,4.4,2022-02-25
A11.2017.10644,1999-09-03,3.03,144,0.0,20211,4.4,2022-02-25
A11.2017.10692,1999-07-21,3.08,146,0.0,20211,4.4,2022-02-25
A11.2017.10704,1999-02-08,2.86,149,0.0,20211,4.4,2022-02-25
A11.2017.10728,1999-03-21,3.14,146,0.0,20211,4.4,2022-02-25
A11.2017.10785,1998-05-04,2.82,144,0.0,20211,4.4,2022-02-25
A11.2017.10791,1999-11-27,3.41,146,0.0,20211,4.4,2022-02-25
A11.2017.10814,1999-07-31,3.17,146,0.0,20211,4.4,2022-02-25
A11.2017.10822,1999-06-21,3.51,149,0.0,20211,4.4,2022-02-25
A11.2018.10893,1999-03-23,3.59,144,0.0,20211,3.4,2022-02-25
A11.2018.10894,1999-11-20,3.67,147,0.0,20211,3.4,2022-02-25
A11.2018.10896,2000-10-29,3.44,144,0.0,20211,3.4,2022-02-25
A11.2018.10909,1999-12-14,3.75,144,0.0,20211,3.4,2022-02-25
A11.2018.10910,1998-04-24,3.44,144,0.0,20211,3.4,2022-02-25
A11.2018.10938,2000-01-20,3.45,147,0.0,20211,3.4,2022-02-25
A11.2018.10956,2000-09-29,3.78,144,0.0,20211,3.4,2022-02-25
A11.2018.10963,2000-06-12,3.56,144,0.0,20211,3.4,2022-02-25
A11.2018.10971,2001-11-20,3.85,144,0.0,20211,3.4,2022-02-25
A11.2018.10982,1999-11-26,3.58,144,0.0,20211,3.4,2022-02-25
A11.2018.10987,1999-12-18,3.88,144,0.0,20211,3.4,2022-02-25
A11.2018.10991,2000-06-23,3.75,144,0.0,20211,3.4,2022-02-25
A11.2018.10995,2000-08-15,3.87,144,0.0,20211,3.4,2022-02-25
A11.2018.10996,2000-12-07,3.66,144,0.0,20211,3.4,2022-02-25
A11.2018.11002,2000-12-30,3.86,144,0.0,20211,3.4,2022-02-25
A11.2018.11030,2000-09-03,3.34,144,0.0,20211,3.4,2022-02-25
A11.2018.11110,2000-04-10,3.54,144,0.0,20211,3.4,2022-02-25
A11.2018.11115,1999-12-06,3.42,144,0.0,20211,3.4,2022-02-25
A11.2018.11149,2000-10-03,3.31,147,0.0,20211,3.4,2022-02-25
A11.2018.11152,1999-11-27,3.53,144,0.0,20211,3.4,2022-02-25
A11.2018.11174,2000-10-29,3.47,144,0.0,20211,3.4,2022-02-25
A11.2018.11201,2000-02-15,3.85,144,0.0,20211,3.4,2022-02-25
A11.2018.11204,2000-10-17,3.42,144,0.0,20211,3.4,2022-02-25
A11.2018.11254,2000-04-29,3.47,147,0.0,20211,3.4,2022-02-25
A11.2018.11303,1997-08-01,3.57,147,0.0,20211,3.4,2022-02-25
A11.2018.11304,2000-08-16,3.69,150,0.0,20211,3.4,2022-02-25
A11.2018.11314,2000-12-07,3.69,144,0.0,20211,3.4,2022-02-25
A11.2018.11324,2000-08-19,3.66,144,0.0,20211,3.4,2022-02-25
A11.2018.11337,2000-03-30,3.66,144,0.0,20211,3.4,2022-02-25
A11.2018.11354,2000-08-18,3.62,144,0.0,20211,3.4,2022-02-25
A11.2018.11365,2000-10-24,3.38,144,0.0,20211,3.4,2022-02-25
A11.2018.11368,2001-03-22,3.7,144,0.0,20211,3.4,2022-02-25
A11.2018.11373,2000-03-26,3.77,144,0.0,20211,3.4,2022-02-25
A11.2018.11376,2000-09-05,3.86,144,0.0,20211,3.4,2022-02-25
A11.2018.11398,2000-09-10,3.65,144,0.0,20211,3.4,2022-02-25
A11.2018.11418,2000-03-17,3.85,144,0.0,20211,3.4,2022-02-25
A11.2018.11420,1999-05-13,3.66,144,0.0,20211,3.4,2022-02-25
A11.2018.11438,1999-08-27,3.47,144,0.0,20211,3.4,2022-02-25
A11.2018.11455,2000-01-22,3.31,144,0.0,20211,3.4,2022-02-25
A11.2018.11497,2000-05-21,3.61,144,0.0,20211,3.4,2022-02-25
A11.2018.11498,1998-11-06,3.56,144,0.0,20211,3.4,2022-02-25
A11.2018.11503,2000-10-05,3.82,144,0.0,20211,3.4,2022-02-25
A11.2018.11523,2000-01-18,3.54,144,0.0,20211,3.4,2022-02-25
A11.2018.11529,1999-11-01,3.56,147,0.0,20211,3.4,2022-02-25
A11.2018.11532,2001-10-17,3.55,144,0.0,20211,3.4,2022-02-25
A11.2018.11557,2000-09-21,3.92,147,0.0,20211,3.4,2022-02-25
A11.2018.11565,2000-08-29,3.64,144,0.0,20211,3.4,2022-02-25
A11.2018.11568,2000-03-30,3.47,144,0.0,20211,3.4,2022-02-25
A11.2018.11575,1998-05-24,3.65,144,0.0,20211,3.4,2022-02-25
A11.2018.11602,2002-02-26,3.58,147,0.0,20211,3.4,2022-02-25
A11.2019.12376,1998-06-23,3.39,144,0.0,20211,2.4,2022-02-25
A11.2019.12377,1997-04-18,2.98,146,0.0,20211,2.4,2022-02-25
A12.2016.05505,1998-03-06,3.01,145,0.0,20211,5.4,2022-02-25
A12.2016.05528,1999-01-24,3.04,147,0.0,20211,5.4,2022-02-25
A12.2016.05532,1998-02-25,2.78,145,0.0,20211,5.4,2022-02-25
A12.2016.05622,1998-06-17,3.29,144,0.0,20211,5.4,2022-02-25
A12.2017.05677,1999-03-05,3.2,145,0.0,20211,4.4,2022-02-25
A12.2017.05680,1999-07-31,3.13,145,0.0,20211,4.4,2022-02-25
A12.2017.05740,1998-01-16,2.88,145,0.0,20211,4.4,2022-02-25
A12.2017.05748,1999-03-29,2.95,144,0.0,20211,4.4,2022-02-25
A12.2017.05750,1999-09-28,3.01,145,0.0,20211,4.4,2022-02-25
A12.2017.05796,1999-08-20,3.0,145,0.0,20211,4.4,2022-02-25
A12.2017.05801,1999-04-07,2.65,144,0.0,20211,4.4,2022-02-25
A12.2017.05835,1997-08-27,3.22,144,0.0,20211,4.4,2022-02-25
A12.2017.05875,2000-02-29,3.02,145,0.0,20211,4.4,2022-02-25
A12.2018.05908,2000-06-14,3.46,144,0.0,20211,3.4,2022-02-25
A12.2018.05911,2000-04-24,3.48,144,0.0,20211,3.4,2022-02-25
A12.2018.05913,2000-05-02,3.47,144,0.0,20211,3.4,2022-02-25
A12.2018.05914,2000-03-17,3.33,144,0.0,20211,3.4,2022-02-25
